,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
25197,2014-09-16 08:13:25.0000002,11.5,2014-09-16 08:13:25 UTC,-73.972942,40.75532000000001,-73.98775699999999,40.769887,3
71211,2013-03-07 07:27:00.000000136,7.0,2013-03-07 07:27:00 UTC,-73.978433,40.736677,-73.98907700000002,40.741455,1
85554,2014-10-29 15:34:23.0000002,7.0,2014-10-29 15:34:23 UTC,-73.987403,40.751711,-73.973783,40.751877,1
45900,2012-08-15 22:26:00.000000111,29.3,2012-08-15 22:26:00 UTC,-73.873,40.774107,-73.976027,40.760247,5
81587,2013-08-15 23:20:00.00000045,13.0,2013-08-15 23:20:00 UTC,-73.96106999999998,40.711265,-73.98673000000002,40.703062,1
77457,2009-08-03 23:06:00.00000021,3.3,2009-08-03 23:06:00 UTC,-74.002645,40.73996,-74.00617700000002,40.73981,1
72221,2011-09-13 18:01:00.000000107,4.9,2011-09-13 18:01:00 UTC,-73.9668,40.772357,-73.965907,40.765252,1
46416,2013-04-29 18:00:00.00000061,20.5,2013-04-29 18:00:00 UTC,-73.971817,40.79719,-74.000162,40.728655,1
71421,2013-03-04 12:02:00.00000075,14.0,2013-03-04 12:02:00 UTC,-73.989568,40.750367,-73.984565,40.75,1
59075,2012-09-29 11:35:57.0000002,10.0,2012-09-29 11:35:57 UTC,-73.955003,40.690967,-73.96074200000002,40.714015,2
32494,2013-09-06 23:07:00.000000171,7.5,2013-09-06 23:07:00 UTC,-74.006417,40.73895,-74.00013,40.728667,1
89771,2013-04-30 16:14:00.000000176,21.5,2013-04-30 16:14:00 UTC,-73.98599300000002,40.726787,-73.968322,40.786652,1
61085,2013-08-11 21:39:00.000000121,13.0,2013-08-11 21:39:00 UTC,-73.992272,40.749737,-74.010007,40.721522,1
88400,2012-03-29 07:47:00.00000086,8.9,2012-03-29 07:47:00 UTC,-74.00569200000002,40.748887,-74.013225,40.716667,1
55050,2011-07-25 14:41:16.0000002,8.1,2011-07-25 14:41:16 UTC,-73.958106,40.778572,-73.9594,40.760421,2
12697,2011-02-01 15:27:00.000000159,15.7,2011-02-01 15:27:00 UTC,-74.00098299999998,40.710053,-73.96854,40.758933,1
46045,2012-10-15 20:47:36.0000002,7.0,2012-10-15 20:47:36 UTC,-73.975204,40.761175,-73.955225,40.769734,1
56098,2009-07-28 09:23:03.0000001,12.5,2009-07-28 09:23:03 UTC,-74.00347099999998,40.74003,-73.980143,40.782229,2
24311,2014-10-12 04:29:00.0000002,15.0,2014-10-12 04:29:00 UTC,-73.988102,40.759332,-73.939105,40.801777,1
64325,2014-03-23 23:06:57.0000004,6.5,2014-03-23 23:06:57 UTC,-73.955067,40.777231,-73.972616,40.786753,2
43434,2009-06-30 18:42:27.0000009,5.3,2009-06-30 18:42:27 UTC,-73.966365,40.762351,-73.974683,40.762317,1
58083,2013-05-13 03:50:00.00000010,12.0,2013-05-13 03:50:00 UTC,-73.994085,40.728787,-73.956742,40.720807,1
60276,2011-08-19 10:35:00.000000109,11.7,2011-08-19 10:35:00 UTC,-74.005478,40.74597,-73.992195,40.723955,1
41202,2014-12-31 23:14:00.000000121,7.0,2014-12-31 23:14:00 UTC,-73.96235,40.77052,-73.978675,40.762177,5
65673,2009-10-02 06:54:50.0000002,9.3,2009-10-02 06:54:50 UTC,-73.988685,40.748485,-73.958548,40.774043,1
24997,2009-05-09 11:05:38.0000001,12.9,2009-05-09 11:05:38 UTC,-74.006158,40.70617,-73.968179,40.753957,1
11487,2012-12-11 01:57:00.00000030,6.5,2012-12-11 01:57:00 UTC,-73.987641,40.71996,-73.988119,40.733713,2
31834,2011-08-20 11:32:00.000000136,4.9,2011-08-20 11:32:00 UTC,-73.98168199999998,40.76537800000001,-73.978967,40.756235,1
73604,2012-12-14 13:06:30.0000005,14.0,2012-12-14 13:06:30 UTC,-73.972658,40.755981,-74.001479,40.739385,1
60215,2011-08-10 07:10:00.00000027,6.5,2011-08-10 07:10:00 UTC,-73.999323,40.690332,-73.990708,40.70255,1
41077,2009-04-25 07:49:44.0000001,15.85,2009-04-25 07:49:44 UTC,-73.981727,40.724704,-73.94324499999998,40.745407,1
79728,2011-05-26 11:01:47.0000003,11.3,2011-05-26 11:01:47 UTC,-73.973895,40.75797,-73.955117,40.735987,1
83139,2011-04-17 16:57:23.0000001,49.8,2011-04-17 16:57:23 UTC,-73.789147,40.643003,-73.978102,40.79075,1
1184,2013-07-04 22:00:51.0000003,7.0,2013-07-04 22:00:51 UTC,-73.988854,40.758553000000006,-73.988202,40.748447,1
14885,2013-03-08 20:54:07.0000002,6.5,2013-03-08 20:54:07 UTC,-73.959889,40.782217,-73.96885400000002,40.762359,2
5640,2010-09-19 21:10:00.000000135,6.9,2010-09-19 21:10:00 UTC,-73.980143,40.748668,-73.97545699999998,40.755198,2
49468,2014-09-24 15:38:00.000000136,12.5,2014-09-24 15:38:00 UTC,-73.96938,40.76283,-73.98671999999998,40.75464,5
28280,2014-01-17 09:35:00.00000020,19.5,2014-01-17 09:35:00 UTC,-74.010362,40.71856500000001,-73.984162,40.754712,1
11193,2010-12-22 08:31:09.0000005,10.9,2010-12-22 08:31:09 UTC,-73.951651,40.769536,-73.984753,40.740912,1
41775,2015-02-06 20:45:03.0000004,10.0,2015-02-06 20:45:03 UTC,-73.9760971069336,40.734657287597656,-73.96368408203125,40.7572021484375,2
847,2012-12-16 03:48:28.0000001,12.0,2012-12-16 03:48:28 UTC,-74.001307,40.729215,-73.993433,40.758803,1
4567,2010-02-27 20:41:13.0000004,8.5,2010-02-27 20:41:13 UTC,-73.982427,40.731463,-73.98732199999998,40.738471,2
67256,2010-10-31 00:32:00.000000192,6.1,2010-10-31 00:32:00 UTC,-73.972387,40.754285,-73.98405,40.744667,1
66088,2014-06-05 19:09:00.00000044,10.0,2014-06-05 19:09:00 UTC,-73.98456999999998,40.74311,-73.990027,40.767277,5
14172,2010-10-12 14:22:43.0000006,7.3,2010-10-12 14:22:43 UTC,-73.970428,40.789049,-73.98976400000002,40.762449,1
27786,2013-09-13 16:00:25.0000003,9.5,2013-09-13 16:00:25 UTC,-73.973473,40.764069,-73.989611,40.740102,1
60941,2013-06-29 12:08:53.0000002,13.0,2013-06-29 12:08:53 UTC,-74.003888,40.748149,-73.967037,40.764022,1
60697,2014-10-04 00:56:46.0000002,11.0,2014-10-04 00:56:46 UTC,-74.00694399999998,40.739738,-73.981223,40.741226,1
51562,2013-09-12 12:11:48.0000002,15.5,2013-09-12 12:11:48 UTC,-73.992072,40.754255,-74.00120600000002,40.724254,1
39377,2010-06-17 06:49:20.0000001,4.1,2010-06-17 06:49:20 UTC,0.0,0.0,0.0,0.0,1
14267,2015-04-12 02:39:12.0000004,8.5,2015-04-12 02:39:12 UTC,0.0,0.0,0.0,0.0,1
1422,2009-06-16 12:49:00.00000058,4.9,2009-06-16 12:49:00 UTC,-73.99296700000002,40.742598,-74.002595,40.748703000000006,1
69028,2011-11-19 22:07:00.000000128,4.9,2011-11-19 22:07:00 UTC,-73.99956999999998,40.733552,-73.990352,40.731527,2
34059,2011-10-04 23:48:25.0000003,4.9,2011-10-04 23:48:25 UTC,-73.99661400000002,40.723489,-73.996803,40.715143,1
31156,2009-05-07 14:16:12.0000002,5.3,2009-05-07 14:16:12 UTC,-73.95079,40.783019,-73.960911,40.775847,2
75300,2009-06-13 20:14:17.0000004,9.3,2009-06-13 20:14:17 UTC,-74.00873,40.704221,-73.995804,40.723365,2
50163,2009-08-12 04:19:00.00000029,7.3,2009-08-12 04:19:00 UTC,-74.006167,40.73976,-73.97956500000002,40.733252,1
27525,2012-11-03 23:50:00.000000111,5.0,2012-11-03 23:50:00 UTC,-73.95315699999998,40.771755,-73.946688,40.78420300000001,5
42252,2012-04-30 00:41:00.0000004,6.5,2012-04-30 00:41:00 UTC,-73.99691,40.744612,-73.99897,40.723047,5
65391,2009-03-14 12:23:00.00000046,8.1,2009-03-14 12:23:00 UTC,-73.99121,40.73489,-74.000628,40.718313,1
45378,2009-11-14 12:35:42.0000001,17.3,2009-11-14 12:35:42 UTC,-73.923152,40.743886,-73.996314,40.71611400000001,1
22248,2009-06-14 10:22:19.0000001,27.9,2009-06-14 10:22:19 UTC,-73.983147,40.761949,-73.872691,40.774319,1
13440,2012-05-15 12:06:00.000000208,17.7,2012-05-15 12:06:00 UTC,-73.78752,40.641632,-73.783592,40.667357,5
22883,2014-07-02 20:16:00.000000164,6.0,2014-07-02 20:16:00 UTC,-73.956505,40.77999000000001,-73.947218,40.796762,2
94586,2013-05-10 14:20:47.0000001,6.0,2013-05-10 14:20:47 UTC,0.0,0.0,0.0,0.0,2
55529,2013-09-05 14:17:00.0000006,13.0,2013-09-05 14:17:00 UTC,-74.005881,40.740291,-73.992405,40.724002,1
77511,2012-12-15 23:23:13.0000001,7.5,2012-12-15 23:23:13 UTC,-73.977919,40.72532800000001,-73.988436,40.736768,1
8981,2015-06-06 07:47:05.0000003,9.0,2015-06-06 07:47:05 UTC,-73.98777770996094,40.7752685546875,-73.97032928466798,40.79733657836913,1
30508,2013-10-07 20:45:59.0000001,6.0,2013-10-07 20:45:59 UTC,-73.985529,40.742235,-73.973072,40.75621500000001,1
83064,2010-08-16 20:33:11.0000001,11.7,2010-08-16 20:33:11 UTC,-73.963186,40.76591,-73.976958,40.742895,2
53245,2013-11-24 02:03:00.000000115,7.5,2013-11-24 02:03:00 UTC,-73.98217199999998,40.728077,-73.97750699999997,40.745475,1
9130,2013-04-23 10:43:00.000000200,15.0,2013-04-23 10:43:00 UTC,-73.94738000000002,40.784322,-73.975408,40.741252,1
60801,2009-01-04 17:55:00.000000182,37.7,2009-01-04 17:55:00 UTC,-73.781975,40.64474000000001,-73.972338,40.672477,5
82586,2014-01-09 10:05:39.0000003,10.0,2014-01-09 10:05:39 UTC,-73.99616400000002,40.72382,-73.999448,40.722251,1
27728,2012-04-18 19:36:00.000000216,3.3,2012-04-18 19:36:00 UTC,-73.98487,40.779238,-73.981482,40.781837,6
39409,2010-05-11 06:55:43.0000002,4.5,2010-05-11 06:55:43 UTC,-73.993464,40.747266,-73.993104,40.739799,1
60118,2009-06-17 17:55:23.0000003,8.9,2009-06-17 17:55:23 UTC,-73.976893,40.749499,-73.95568399999998,40.76757,1
47992,2012-09-30 17:40:00.00000039,15.0,2012-09-30 17:40:00 UTC,-73.998777,40.750177,-74.01560500000002,40.709862,5
52447,2014-03-17 16:51:00.00000067,13.5,2014-03-17 16:51:00 UTC,-73.955637,40.779342,-73.976777,40.75632,1
80112,2014-04-27 11:49:10.0000006,38.83,2014-04-27 11:49:10 UTC,-73.86460799999998,40.771291,-73.980559,40.761965,2
2942,2014-08-05 21:59:03.0000003,4.5,2014-08-05 21:59:03 UTC,-73.98978699999998,40.729962,-73.983349,40.73854,1
63606,2009-02-21 20:55:12.0000007,7.8,2009-02-21 20:55:12 UTC,-73.992653,40.72838,-74.006058,40.72718,2
50630,2009-01-03 17:36:00.00000056,13.7,2009-01-03 17:36:00 UTC,-73.971345,40.782497,-74.003938,40.732617,5
22156,2011-11-20 21:43:34.0000002,11.3,2011-11-20 21:43:34 UTC,-73.984382,40.760295,-73.984162,40.726876,1
22081,2012-06-11 22:27:00.000000178,4.1,2012-06-11 22:27:00 UTC,-73.99523,40.749385,-73.996527,40.7583,1
18904,2010-02-05 02:33:02.0000002,5.3,2010-02-05 02:33:02 UTC,-73.976148,40.72343400000001,-73.982351,40.733052,1
75790,2010-06-22 06:52:00.00000076,4.5,2010-06-22 06:52:00 UTC,-73.990387,40.756003,-73.97743,40.757072,2
25541,2015-02-15 23:25:10.0000006,6.5,2015-02-15 23:25:10 UTC,-73.97241973876955,40.786582946777344,-73.98565673828125,40.7755126953125,3
44350,2015-01-22 20:35:11.0000003,16.5,2015-01-22 20:35:11 UTC,-73.97795867919923,40.75830841064453,-74.0054931640625,40.711341857910156,1
86688,2014-07-18 12:10:30.0000004,11.0,2014-07-18 12:10:30 UTC,-73.979624,40.76096,-73.954853,40.777412,1
48259,2011-01-14 22:27:54.0000006,6.1,2011-01-14 22:27:54 UTC,-73.983588,40.743681,-73.983145,40.758775,3
70263,2011-06-14 20:09:00.000000117,10.5,2011-06-14 20:09:00 UTC,-73.97739,40.752375,-74.00490500000002,40.723255,1
74456,2010-07-28 12:58:42.0000003,5.3,2010-07-28 12:58:42 UTC,-73.995873,40.722441,-73.989312,40.732414,1
43079,2009-02-13 10:50:00.000000134,4.9,2009-02-13 10:50:00 UTC,-73.955322,40.778987,-73.951297,40.785957,1
56541,2014-11-06 09:34:31.0000003,21.0,2014-11-06 09:34:31 UTC,-73.985487,40.763774,-74.005524,40.72005,1
89630,2011-03-24 17:43:53.0000001,12.9,2011-03-24 17:43:53 UTC,-73.981705,40.746786,-74.004589,40.70723,2
69533,2014-03-15 22:38:00.00000069,6.5,2014-03-15 22:38:00 UTC,-73.984175,40.754832,-73.984257,40.742932,1
8743,2009-08-04 07:00:46.0000001,6.1,2009-08-04 07:00:46 UTC,-74.001227,40.731178,-74.00965500000002,40.720161,1
13584,2009-12-18 02:52:00.00000072,14.1,2009-12-18 02:52:00 UTC,-73.989677,40.729802,-73.984603,40.781598,2
59222,2013-03-22 16:02:00.00000051,8.0,2013-03-22 16:02:00 UTC,-73.98289,40.762662,-73.994787,40.744965,1
40456,2009-07-21 18:30:19.0000003,6.1,2009-07-21 18:30:19 UTC,-73.98674100000002,40.733911,-73.975161,40.75227,1
77711,2012-03-14 20:25:34.0000008,3.3,2012-03-14 20:25:34 UTC,-73.99586,40.759802,-73.993308,40.762421,1
10389,2012-09-21 02:13:00.00000061,24.5,2012-09-21 02:13:00 UTC,-73.992775,40.758595,-73.938055,40.847832,1
78880,2014-11-01 14:10:36.0000002,11.0,2014-11-01 14:10:36 UTC,-73.98575100000002,40.73098,-74.008442,40.706913,1
34082,2013-04-30 13:46:00.000000153,57.33,2013-04-30 13:46:00 UTC,-73.7842,40.648568,-73.98134499999998,40.762615,2
36296,2010-10-24 18:03:52.0000002,4.1,2010-10-24 18:03:52 UTC,-73.965227,40.775146,-73.973036,40.764363,1
34739,2009-07-22 10:28:00.000000160,6.9,2009-07-22 10:28:00 UTC,-73.998663,40.723148,-74.00926,40.724548,2
21958,2009-02-04 13:58:47.0000002,14.1,2009-02-04 13:58:47 UTC,-73.95995699999997,40.776174,-73.98947,40.736376,4
26394,2013-09-02 02:24:00.00000094,14.5,2013-09-02 02:24:00 UTC,-73.986232,40.757242,-73.9925,40.715212,1
32488,2009-03-28 10:15:00.0000002,8.9,2009-03-28 10:15:00 UTC,-73.992857,40.732213,-73.992302,40.749085,1
43944,2009-12-12 20:41:00.000000212,6.9,2009-12-12 20:41:00 UTC,-73.97835699999997,40.77248,-73.967265,40.793758,5
74682,2013-10-05 19:19:53.0000003,14.5,2013-10-05 19:19:53 UTC,-73.97912099999998,40.746215,-73.982497,40.778973,1
17792,2011-01-03 01:57:41.0000001,14.9,2011-01-03 01:57:41 UTC,-73.977082,40.764178,-73.977082,40.764178,1
36559,2015-05-03 10:08:20.0000005,7.0,2015-05-03 10:08:20 UTC,-73.9696044921875,40.75737380981445,-73.97584533691406,40.74483871459961,1
79326,2015-02-10 14:36:52.0000003,7.5,2015-02-10 14:36:52 UTC,-73.98387908935547,40.76150894165039,-73.98309326171875,40.75074005126953,1
2864,2010-05-31 22:40:02.0000001,5.3,2010-05-31 22:40:02 UTC,-73.990742,40.750961,-73.98402,40.743271,1
11217,2015-03-27 21:42:58.0000002,8.5,2015-03-27 21:42:58 UTC,-73.95894622802734,40.7716064453125,-73.9773941040039,40.78428649902344,3
41731,2009-06-01 20:40:36.0000002,2.5,2009-06-01 20:40:36 UTC,-73.967279,40.788192,-73.9958,40.732799,2
16415,2009-08-17 09:50:20.0000001,5.7,2009-08-17 09:50:20 UTC,-73.991331,40.749228,-74.001336,40.75641,1
29816,2014-10-02 11:19:52.0000003,10.0,2014-10-02 11:19:52 UTC,-73.97854,40.751964,-73.980835,40.769701,1
13567,2011-02-15 10:07:01.0000005,5.3,2011-02-15 10:07:01 UTC,-74.001214,40.736541,-73.997076,40.725424,1
88942,2014-11-11 18:04:00.00000041,13.5,2014-11-11 18:04:00 UTC,-73.956795,40.777697,-73.982867,40.77651,1
28711,2012-03-25 19:33:00.00000027,27.3,2012-03-25 19:33:00 UTC,-73.862773,40.769048,-73.958225,40.767802,1
25462,2009-03-21 22:23:00.000000159,8.1,2009-03-21 22:23:00 UTC,-73.982985,40.762312,-73.95298299999997,40.772262,2
8822,2012-10-06 02:07:00.00000016,25.5,2012-10-06 02:07:00 UTC,-73.998125,40.764037,-73.93876800000002,40.8114,1
94605,2011-01-22 23:01:26.0000002,12.1,2011-01-22 23:01:26 UTC,-73.983355,40.760303,-73.98066800000002,40.730072,1
52050,2014-07-02 07:29:00.000000150,15.5,2014-07-02 07:29:00 UTC,-73.980485,40.742967,-74.00688199999998,40.70618,1
66417,2012-03-14 15:48:00.000000119,5.7,2012-03-14 15:48:00 UTC,-73.98616700000002,40.767697,-73.993753,40.75724,5
19508,2012-03-27 19:42:26.0000005,11.7,2012-03-27 19:42:26 UTC,-74.007232,40.7131,-73.973635,40.74392,1
86897,2015-03-18 22:56:47.0000001,41.33,2015-03-18 22:56:47 UTC,-73.8638916015625,40.7699089050293,-73.97633361816406,40.744178771972656,1
31817,2015-05-31 16:20:23.0000001,11.0,2015-05-31 16:20:23 UTC,-73.97763061523438,40.786563873291016,-73.99684143066406,40.762962341308594,1
85265,2013-04-22 09:50:00.000000189,5.5,2013-04-22 09:50:00 UTC,-73.982072,40.765527,-73.982072,40.765527,5
39935,2009-01-09 13:07:59.0000002,8.1,2009-01-09 13:07:59 UTC,-73.991975,40.749296,-73.972944,40.743418,1
5966,2013-10-14 21:40:00.000000100,7.5,2013-10-14 21:40:00 UTC,-73.967372,40.772107,-73.9889,40.762807,5
294,2013-06-24 07:04:00.00000058,7.0,2013-06-24 07:04:00 UTC,-73.98163199999998,40.739847,-73.979747,40.752545,1
85059,2011-04-16 20:13:49.0000001,16.1,2011-04-16 20:13:49 UTC,-73.975229,40.757781,-73.937078,40.813436,1
43231,2010-02-20 19:37:53.0000002,5.7,2010-02-20 19:37:53 UTC,-73.98873499999998,40.74539,-73.992129,40.731311,2
71288,2010-10-05 04:00:32.0000002,16.9,2010-10-05 04:00:32 UTC,-74.008561,40.716313,-73.971726,40.648218,2
66048,2012-03-24 19:10:00.000000199,13.3,2012-03-24 19:10:00 UTC,-73.996593,40.685767,-73.99045,40.73088,1
45570,2012-10-16 16:53:00.00000065,11.0,2012-10-16 16:53:00 UTC,-73.957945,40.78220200000001,-73.978717,40.756767,1
11477,2010-05-14 04:12:23.0000001,6.9,2010-05-14 04:12:23 UTC,-73.969861,40.789519,-73.981942,40.762594,1
1199,2010-01-09 18:51:00.00000040,9.3,2010-01-09 18:51:00 UTC,-73.97800000000002,40.786683,-73.993893,40.756563,1
75930,2011-05-07 18:16:00.00000075,5.7,2011-05-07 18:16:00 UTC,-73.975128,40.756835,-73.96614,40.770398,2
34923,2010-11-10 23:23:59.0000001,29.87,2010-11-10 23:23:59 UTC,-73.992336,40.74905,-74.028952,40.635789,1
49503,2013-02-02 00:06:00.000000279,6.5,2013-02-02 00:06:00 UTC,-73.965778,40.765443,-73.95074699999998,40.783358,4
73809,2011-12-19 18:17:33.0000003,3.7,2011-12-19 18:17:33 UTC,-73.981939,40.773284,-73.98182299999998,40.766178,1
79113,2011-10-06 04:01:56.0000003,22.9,2011-10-06 04:01:56 UTC,-74.004531,40.724238,-73.946969,40.83655,1
93924,2010-04-08 00:33:25.0000002,13.7,2010-04-08 00:33:25 UTC,-73.98559399999998,40.760529,-74.016611,40.70899,1
5650,2014-11-23 12:13:13.0000005,8.5,2014-11-23 12:13:13 UTC,-73.963073,40.772688,-73.97265,40.754874,1
77637,2014-12-10 08:43:11.0000003,17.5,2014-12-10 08:43:11 UTC,-74.002852,40.760465,-74.01661999999997,40.704996,1
77367,2010-08-11 00:22:00.000000133,6.9,2010-08-11 00:22:00 UTC,-74.007972,40.740428,-73.98949499999998,40.73116,1
24816,2010-07-09 20:20:00.000000184,5.3,2010-07-09 20:20:00 UTC,-73.9545,40.777925,-73.961605,40.768185,5
44983,2011-12-14 19:24:00.000000302,8.9,2011-12-14 19:24:00 UTC,-73.991893,40.754807,-73.985428,40.738653,2
69478,2014-06-14 23:29:00.000000183,4.5,2014-06-14 23:29:00 UTC,-73.995637,40.764285,-73.988575,40.76003,1
38064,2011-05-29 12:32:50.0000002,8.9,2011-05-29 12:32:50 UTC,-74.013983,40.702449,-73.99886500000002,40.71687100000001,4
71181,2015-01-15 00:02:20.0000005,16.0,2015-01-15 00:02:20 UTC,-74.00495147705078,40.72092819213867,-73.9723129272461,40.67014694213867,3
33324,2014-10-29 07:51:00.00000048,13.5,2014-10-29 07:51:00 UTC,-73.971223,40.760207,-73.95438,40.784287,5
62829,2009-07-13 20:10:00.0000001,5.3,2009-07-13 20:10:00 UTC,-73.985062,40.741787,-73.977102,40.73165,5
73545,2010-06-19 09:30:09.0000005,4.9,2010-06-19 09:30:09 UTC,-73.977986,40.751993,-73.990707,40.755294,2
79537,2012-03-18 03:39:00.00000054,4.9,2012-03-18 03:39:00 UTC,-73.992497,40.72058300000001,-73.983882,40.73192,3
86320,2009-09-23 22:28:08.0000005,17.3,2009-09-23 22:28:08 UTC,-73.987105,40.740543,-73.961004,40.67325,1
52446,2011-08-01 14:29:46.0000004,10.5,2011-08-01 14:29:46 UTC,-73.990055,40.738635,-73.987712,40.76623,1
21714,2010-12-18 13:25:00.00000031,12.1,2010-12-18 13:25:00 UTC,-73.928195,40.763603,-73.953672,40.776983,1
87653,2011-05-29 17:13:03.0000001,5.3,2011-05-29 17:13:03 UTC,-73.999487,40.743892,-73.987087,40.751134,4
32059,2011-07-15 10:33:36.0000003,11.3,2011-07-15 10:33:36 UTC,-73.996915,40.722118,-73.978473,40.75368,1
25189,2010-02-09 15:06:00.00000030,10.9,2010-02-09 15:06:00 UTC,-73.984987,40.69717,-73.97703299999998,40.726482,1
82230,2010-11-16 21:05:44.0000001,5.7,2010-11-16 21:05:44 UTC,-73.993403,40.718984000000006,-73.985661,40.730118,1
12442,2009-01-22 09:20:00.00000082,6.1,2009-01-22 09:20:00 UTC,-73.96518,40.769522,-73.97500500000002,40.757598,1
73792,2013-05-09 12:52:04.0000002,5.0,2013-05-09 12:52:04 UTC,-73.95915699999998,40.78047700000001,-73.951083,40.782768,1
9085,2009-01-16 20:53:00.00000042,8.9,2009-01-16 20:53:00 UTC,-73.973965,40.754738,-73.978778,40.724255,1
97121,2009-07-04 17:56:38.0000001,15.3,2009-07-04 17:56:38 UTC,-73.973721,40.794441,-73.975134,40.735665,1
54024,2010-04-29 16:23:10.0000006,11.7,2010-04-29 16:23:10 UTC,-74.001579,40.7249,-73.982324,40.762544,3
21532,2013-12-09 15:48:28.0000004,20.5,2013-12-09 15:48:28 UTC,-73.978379,40.766493,-74.007953,40.740459,1
57440,2010-08-18 18:17:00.000000217,8.1,2010-08-18 18:17:00 UTC,-74.00196,40.74062,-73.97943000000002,40.761543,5
61252,2012-06-23 23:41:40.0000004,4.5,2012-06-23 23:41:40 UTC,-74.003692,40.73855800000001,-73.994874,40.750226,3
23904,2009-02-08 07:33:00.00000030,45.0,2009-02-08 07:33:00 UTC,-73.976517,40.727555,-73.776433,40.645167,5
93601,2013-01-13 10:09:00.00000090,3.0,2013-01-13 10:09:00 UTC,-73.988682,40.753467,-73.99047,40.750623,1
75817,2014-03-30 14:24:24.0000001,7.5,2014-03-30 14:24:24 UTC,-73.980866,40.779559000000006,-73.96256,40.804685,1
19976,2014-05-07 20:02:00.00000016,8.5,2014-05-07 20:02:00 UTC,-73.95506800000003,40.777715,-73.974375,40.78355,1
64717,2011-05-15 04:10:50.0000001,15.3,2011-05-15 04:10:50 UTC,-73.987902,40.727879,-73.94237700000002,40.786293,4
38394,2013-12-18 17:10:17.0000003,14.5,2013-12-18 17:10:17 UTC,-73.97251,40.761903,-73.9769,40.78247,1
24485,2015-05-28 22:20:08.0000002,10.0,2015-05-28 22:20:08 UTC,-73.968994140625,40.75816345214844,-73.94302368164062,40.78754806518555,1
88112,2014-09-18 21:31:00.000000205,12.5,2014-09-18 21:31:00 UTC,-73.949467,40.835712,-73.976697,40.791717,5
66294,2012-08-09 07:45:00.00000048,4.1,2012-08-09 07:45:00 UTC,-73.981013,40.753467,-73.98474300000002,40.755407,1
74843,2011-10-15 19:50:00.000000214,6.9,2011-10-15 19:50:00 UTC,-74.00153,40.730963,-73.988845,40.724403,3
26731,2014-04-08 09:23:00.000000134,21.5,2014-04-08 09:23:00 UTC,-73.96353,40.757862,-74.01228499999998,40.701487,1
74937,2010-05-12 20:04:17.0000003,18.5,2010-05-12 20:04:17 UTC,-73.983387,40.747114,-73.979407,40.684797,1
51067,2014-08-02 12:51:00.00000036,39.83,2014-08-02 12:51:00 UTC,-73.87086,40.773757,-73.99266300000002,40.75444,1
34690,2009-01-14 09:01:00.00000012,15.7,2009-01-14 09:01:00 UTC,-73.977255,40.751222,-74.010428,40.70327,4
9926,2012-11-04 08:41:00.00000060,16.0,2012-11-04 08:41:00 UTC,-73.973555,40.79245,-73.980812,40.76759000000001,1
91314,2009-01-08 15:15:19.0000001,4.5,2009-01-08 15:15:19 UTC,-73.956355,40.76748900000001,-73.94635600000002,40.772727,1
48869,2011-08-08 12:59:00.000000120,6.9,2011-08-08 12:59:00 UTC,-73.96544300000002,40.763367,-73.98007700000002,40.770673,5
11293,2014-07-29 21:02:00.000000176,2.5,2014-07-29 21:02:00 UTC,-73.98314,40.75611,-73.98216,40.75692,5
30889,2011-05-04 19:19:00.000000239,7.3,2011-05-04 19:19:00 UTC,-73.970453,40.761513,-73.991972,40.769843,5
46480,2009-07-28 15:21:01.0000001,7.7,2009-07-28 15:21:01 UTC,-73.983698,40.760699,-73.998316,40.740502,1
22227,2011-06-09 15:12:00.000000133,5.7,2011-06-09 15:12:00 UTC,-73.988093,40.74408,-73.992073,40.731127,1
36226,2012-03-15 18:03:38.0000004,7.3,2012-03-15 18:03:38 UTC,-73.96941,40.763597,-73.948631,40.778267,1
4335,2010-12-08 07:13:00.00000037,27.87,2010-12-08 07:13:00 UTC,-73.986727,40.734078,-73.87248199999998,40.774273,1
59837,2015-04-07 23:06:15.0000004,9.5,2015-04-07 23:06:15 UTC,-73.95426940917969,40.77454376220703,-73.98162841796875,40.76460266113281,4
7551,2012-01-27 08:11:05.0000003,20.5,2012-01-27 08:11:05 UTC,-73.960234,40.776137,-73.999475,40.717738,1
84840,2012-05-31 10:24:31.0000006,4.1,2012-05-31 10:24:31 UTC,-73.984411,40.760509000000006,-73.991796,40.75478,1
65795,2009-06-03 10:35:21.0000001,14.9,2009-06-03 10:35:21 UTC,-73.993897,40.741803,-73.94936,40.781805,1
86121,2010-10-05 09:45:00.00000062,5.3,2010-10-05 09:45:00 UTC,-73.97981800000002,40.743258,-73.97323,40.751963,1
79612,2015-01-04 20:34:29.0000001,20.0,2015-01-04 20:34:29 UTC,-73.98080444335938,40.7844123840332,-74.00264739990234,40.71632766723633,1
68017,2010-08-18 05:34:55.0000001,50.7,2010-08-18 05:34:55 UTC,-74.006681,40.731801,-74.182625,40.687761,1
27347,2011-10-29 12:42:35.0000002,8.5,2011-10-29 12:42:35 UTC,-73.992051,40.724535,-73.986261,40.746272,1
35044,2010-08-23 21:46:00.00000036,26.1,2010-08-23 21:46:00 UTC,-0.056563,-0.065915,-0.01807,-0.076403,1
58062,2014-12-10 15:20:00.000000100,10.0,2014-12-10 15:20:00 UTC,-73.95803199999997,40.779647,-73.975505,40.790497,5
